(10000, 4) (10000, 1) (10000, 5)
(583, 5)
Epoch [4233 / 5000] train loss: 0.001001, val loss: 0.001766
Epoch [4234 / 5000] train loss: 0.001023, val loss: 0.001752
Epoch [4235 / 5000] train loss: 0.001052, val loss: 0.001835
Epoch [4236 / 5000] train loss: 0.001094, val loss: 0.001826
Epoch [4237 / 5000] train loss: 0.001142, val loss: 0.001930
Epoch [4238 / 5000] train loss: 0.001153, val loss: 0.001844
Epoch [4239 / 5000] train loss: 0.001173, val loss: 0.001883
Epoch [4240 / 5000] train loss: 0.001128, val loss: 0.001759
Epoch [4241 / 5000] train loss: 0.001071, val loss: 0.001759
Epoch [4242 / 5000] train loss: 0.001016, val loss: 0.001705
Epoch [4243 / 5000] train loss: 0.000990, val loss: 0.001700
Epoch [4244 / 5000] train loss: 0.001002, val loss: 0.001772
Epoch [4245 / 5000] train loss: 0.001035, val loss: 0.001770
Epoch [4246 / 5000] train loss: 0.001087, val loss: 0.001891
Epoch [4247 / 5000] train loss: 0.001126, val loss: 0.001861
Epoch [4248 / 5000] train loss: 0.001176, val loss: 0.001962
Epoch [4249 / 5000] train loss: 0.001166, val loss: 0.001855
Epoch [4250 / 5000] train loss: 0.001138, val loss: 0.001875
Epoch [4251 / 5000] train loss: 0.001084, val loss: 0.001769
Epoch [4252 / 5000] train loss: 0.001045, val loss: 0.001765
Epoch [4253 / 5000] train loss: 0.001009, val loss: 0.001710
Epoch [4254 / 5000] train loss: 0.000987, val loss: 0.001698
Epoch [4255 / 5000] train loss: 0.000987, val loss: 0.001722
Epoch [4256 / 5000] train loss: 0.000999, val loss: 0.001715
Epoch [4257 / 5000] train loss: 0.001026, val loss: 0.001808
Epoch [4258 / 5000] train loss: 0.001065, val loss: 0.001804
Epoch [4259 / 5000] train loss: 0.001131, val loss: 0.001951
Epoch [4260 / 5000] train loss: 0.001175, val loss: 0.001925
Epoch [4261 / 5000] train loss: 0.001252, val loss: 0.002046
Epoch [4262 / 5000] train loss: 0.001256, val loss: 0.001906
Epoch [4263 / 5000] train loss: 0.001232, val loss: 0.001893
Epoch [4264 / 5000] train loss: 0.001127, val loss: 0.001734
Epoch [4265 / 5000] train loss: 0.001040, val loss: 0.001713
Epoch [4266 / 5000] train loss: 0.000996, val loss: 0.001728
Epoch [4267 / 5000] train loss: 0.001008, val loss: 0.001739
Epoch [4268 / 5000] train loss: 0.001066, val loss: 0.001885
Epoch [4269 / 5000] train loss: 0.001137, val loss: 0.001878
Epoch [4270 / 5000] train loss: 0.001217, val loss: 0.002011
Epoch [4271 / 5000] train loss: 0.001238, val loss: 0.001912
Epoch [4272 / 5000] train loss: 0.001251, val loss: 0.001954
Epoch [4273 / 5000] train loss: 0.001192, val loss: 0.001818
Epoch [4274 / 5000] train loss: 0.001129, val loss: 0.001786
Epoch [4275 / 5000] train loss: 0.001037, val loss: 0.001701
Epoch [4276 / 5000] train loss: 0.000998, val loss: 0.001691
Epoch [4277 / 5000] train loss: 0.000991, val loss: 0.001735
Epoch [4278 / 5000] train loss: 0.001012, val loss: 0.001738
Epoch [4279 / 5000] train loss: 0.001048, val loss: 0.001841
Epoch [4280 / 5000] train loss: 0.001090, val loss: 0.001840
Epoch [4281 / 5000] train loss: 0.001154, val loss: 0.001987
Epoch [4282 / 5000] train loss: 0.001203, val loss: 0.001951
Epoch [4283 / 5000] train loss: 0.001289, val loss: 0.002071
Epoch [4284 / 5000] train loss: 0.001301, val loss: 0.001933
Epoch [4285 / 5000] train loss: 0.001280, val loss: 0.001926
Epoch [4286 / 5000] train loss: 0.001161, val loss: 0.001738
Epoch [4287 / 5000] train loss: 0.001061, val loss: 0.001705
Epoch [4288 / 5000] train loss: 0.001005, val loss: 0.001729
Epoch [4289 / 5000] train loss: 0.001023, val loss: 0.001741
Epoch [4290 / 5000] train loss: 0.001054, val loss: 0.001864
Epoch [4291 / 5000] train loss: 0.001099, val loss: 0.001848
Epoch [4292 / 5000] train loss: 0.001153, val loss: 0.001957
Epoch [4293 / 5000] train loss: 0.001183, val loss: 0.001900
Epoch [4294 / 5000] train loss: 0.001194, val loss: 0.001930
Epoch [4295 / 5000] train loss: 0.001143, val loss: 0.001779
Epoch [4296 / 5000] train loss: 0.001090, val loss: 0.001786
Epoch [4297 / 5000] train loss: 0.001044, val loss: 0.001730
Epoch [4298 / 5000] train loss: 0.001013, val loss: 0.001724
Epoch [4299 / 5000] train loss: 0.001001, val loss: 0.001703
Epoch [4300 / 5000] train loss: 0.001005, val loss: 0.001688
Epoch [4301 / 5000] train loss: 0.000994, val loss: 0.001761
Epoch [4302 / 5000] train loss: 0.001029, val loss: 0.001748
Epoch [4303 / 5000] train loss: 0.001071, val loss: 0.001870
Epoch [4304 / 5000] train loss: 0.001122, val loss: 0.001879
Epoch [4305 / 5000] train loss: 0.001188, val loss: 0.001992
Epoch [4306 / 5000] train loss: 0.001203, val loss: 0.001887
Epoch [4307 / 5000] train loss: 0.001211, val loss: 0.001940
Epoch [4308 / 5000] train loss: 0.001171, val loss: 0.001818
Epoch [4309 / 5000] train loss: 0.001125, val loss: 0.001784
Epoch [4310 / 5000] train loss: 0.001035, val loss: 0.001701
Epoch [4311 / 5000] train loss: 0.001005, val loss: 0.001701
Epoch [4312 / 5000] train loss: 0.001001, val loss: 0.001804
Epoch [4313 / 5000] train loss: 0.001049, val loss: 0.001792
Epoch [4314 / 5000] train loss: 0.001103, val loss: 0.001942
Epoch [4315 / 5000] train loss: 0.001175, val loss: 0.001920
Epoch [4316 / 5000] train loss: 0.001251, val loss: 0.002065
Epoch [4317 / 5000] train loss: 0.001275, val loss: 0.001937
Epoch [4318 / 5000] train loss: 0.001291, val loss: 0.001975
Epoch [4319 / 5000] train loss: 0.001200, val loss: 0.001814
Epoch [4320 / 5000] train loss: 0.001101, val loss: 0.001758
Epoch [4321 / 5000] train loss: 0.001021, val loss: 0.001732
Epoch [4322 / 5000] train loss: 0.001020, val loss: 0.001738
Epoch [4323 / 5000] train loss: 0.001067, val loss: 0.001894
Epoch [4324 / 5000] train loss: 0.001130, val loss: 0.001846
Epoch [4325 / 5000] train loss: 0.001175, val loss: 0.001933
Epoch [4326 / 5000] train loss: 0.001185, val loss: 0.001868
Epoch [4327 / 5000] train loss: 0.001184, val loss: 0.001917
Epoch [4328 / 5000] train loss: 0.001126, val loss: 0.001754
Epoch [4329 / 5000] train loss: 0.001047, val loss: 0.001725
Epoch [4330 / 5000] train loss: 0.001005, val loss: 0.001718
Epoch [4331 / 5000] train loss: 0.000993, val loss: 0.001734
Epoch [4332 / 5000] train loss: 0.001018, val loss: 0.001781
Epoch [4333 / 5000] train loss: 0.001039, val loss: 0.001753
Epoch [4334 / 5000] train loss: 0.001081, val loss: 0.001847
Epoch [4335 / 5000] train loss: 0.001092, val loss: 0.001827
Epoch [4336 / 5000] train loss: 0.001131, val loss: 0.001900
Epoch [4337 / 5000] train loss: 0.001123, val loss: 0.001795
Epoch [4338 / 5000] train loss: 0.001119, val loss: 0.001804
Epoch [4339 / 5000] train loss: 0.001050, val loss: 0.001727
Epoch [4340 / 5000] train loss: 0.001010, val loss: 0.001705
Epoch [4341 / 5000] train loss: 0.000986, val loss: 0.001703
Epoch [4342 / 5000] train loss: 0.000994, val loss: 0.001702
Epoch [4343 / 5000] train loss: 0.001011, val loss: 0.001767
Epoch [4344 / 5000] train loss: 0.001034, val loss: 0.001746
Epoch [4345 / 5000] train loss: 0.001066, val loss: 0.001849
Epoch [4346 / 5000] train loss: 0.001089, val loss: 0.001847
Epoch [4347 / 5000] train loss: 0.001149, val loss: 0.001942
Epoch [4348 / 5000] train loss: 0.001169, val loss: 0.001850
Epoch [4349 / 5000] train loss: 0.001181, val loss: 0.001923
Epoch [4350 / 5000] train loss: 0.001139, val loss: 0.001806
Epoch [4351 / 5000] train loss: 0.001123, val loss: 0.001798
Epoch [4352 / 5000] train loss: 0.001054, val loss: 0.001705
Epoch [4353 / 5000] train loss: 0.001015, val loss: 0.001709
Epoch [4354 / 5000] train loss: 0.000986, val loss: 0.001749
Epoch [4355 / 5000] train loss: 0.001009, val loss: 0.001734
Epoch [4356 / 5000] train loss: 0.001032, val loss: 0.001802
Epoch [4357 / 5000] train loss: 0.001065, val loss: 0.001795
Epoch [4358 / 5000] train loss: 0.001120, val loss: 0.001923
Epoch [4359 / 5000] train loss: 0.001143, val loss: 0.001820
Epoch [4360 / 5000] train loss: 0.001147, val loss: 0.001883
Epoch [4361 / 5000] train loss: 0.001112, val loss: 0.001821
Epoch [4362 / 5000] train loss: 0.001094, val loss: 0.001841
Epoch [4363 / 5000] train loss: 0.001055, val loss: 0.001738
Epoch [4364 / 5000] train loss: 0.001020, val loss: 0.001728
Epoch [4365 / 5000] train loss: 0.000989, val loss: 0.001734
Epoch [4366 / 5000] train loss: 0.000990, val loss: 0.001714
Epoch [4367 / 5000] train loss: 0.000993, val loss: 0.001767
Epoch [4368 / 5000] train loss: 0.001020, val loss: 0.001761
Epoch [4369 / 5000] train loss: 0.001063, val loss: 0.001862
Epoch [4370 / 5000] train loss: 0.001107, val loss: 0.001809
Epoch [4371 / 5000] train loss: 0.001144, val loss: 0.001909
Epoch [4372 / 5000] train loss: 0.001148, val loss: 0.001836
Epoch [4373 / 5000] train loss: 0.001167, val loss: 0.001894
Epoch [4374 / 5000] train loss: 0.001130, val loss: 0.001771
Epoch [4375 / 5000] train loss: 0.001103, val loss: 0.001800
Epoch [4376 / 5000] train loss: 0.001050, val loss: 0.001733
Epoch [4377 / 5000] train loss: 0.001023, val loss: 0.001713
Epoch [4378 / 5000] train loss: 0.000990, val loss: 0.001694
Epoch [4379 / 5000] train loss: 0.000990, val loss: 0.001692
Epoch [4380 / 5000] train loss: 0.000983, val loss: 0.001754
Epoch [4381 / 5000] train loss: 0.001008, val loss: 0.001724
Epoch [4382 / 5000] train loss: 0.001029, val loss: 0.001819
Epoch [4383 / 5000] train loss: 0.001072, val loss: 0.001840
Epoch [4384 / 5000] train loss: 0.001151, val loss: 0.002005
Epoch [4385 / 5000] train loss: 0.001205, val loss: 0.001929
Epoch [4386 / 5000] train loss: 0.001267, val loss: 0.002009
Epoch [4387 / 5000] train loss: 0.001228, val loss: 0.001869
Epoch [4388 / 5000] train loss: 0.001176, val loss: 0.001818
Epoch [4389 / 5000] train loss: 0.001063, val loss: 0.001703
Epoch [4390 / 5000] train loss: 0.001017, val loss: 0.001692
Epoch [4391 / 5000] train loss: 0.000991, val loss: 0.001814
Epoch [4392 / 5000] train loss: 0.001055, val loss: 0.001819
Epoch [4393 / 5000] train loss: 0.001129, val loss: 0.002016
Epoch [4394 / 5000] train loss: 0.001242, val loss: 0.002067
Epoch [4395 / 5000] train loss: 0.001407, val loss: 0.002307
Epoch [4396 / 5000] train loss: 0.001498, val loss: 0.002128
Epoch [4397 / 5000] train loss: 0.001511, val loss: 0.002117
Epoch [4398 / 5000] train loss: 0.001346, val loss: 0.001857
Epoch [4399 / 5000] train loss: 0.001169, val loss: 0.001753
Epoch [4400 / 5000] train loss: 0.001027, val loss: 0.001786
Epoch [4401 / 5000] train loss: 0.001072, val loss: 0.001875
Epoch [4402 / 5000] train loss: 0.001229, val loss: 0.002176
Epoch [4403 / 5000] train loss: 0.001377, val loss: 0.002138
Epoch [4404 / 5000] train loss: 0.001465, val loss: 0.002157
Epoch [4405 / 5000] train loss: 0.001373, val loss: 0.001944
Epoch [4406 / 5000] train loss: 0.001265, val loss: 0.001905
Epoch [4407 / 5000] train loss: 0.001122, val loss: 0.001720
Epoch [4408 / 5000] train loss: 0.001014, val loss: 0.001711
Epoch [4409 / 5000] train loss: 0.001016, val loss: 0.001796
Epoch [4410 / 5000] train loss: 0.001052, val loss: 0.001832
Epoch [4411 / 5000] train loss: 0.001153, val loss: 0.002001
Epoch [4412 / 5000] train loss: 0.001223, val loss: 0.001936
Epoch [4413 / 5000] train loss: 0.001263, val loss: 0.002002
Epoch [4414 / 5000] train loss: 0.001202, val loss: 0.001842
Epoch [4415 / 5000] train loss: 0.001109, val loss: 0.001808
Epoch [4416 / 5000] train loss: 0.001020, val loss: 0.001747
Epoch [4417 / 5000] train loss: 0.000988, val loss: 0.001745
Epoch [4418 / 5000] train loss: 0.001009, val loss: 0.001819
Epoch [4419 / 5000] train loss: 0.001049, val loss: 0.001771
Epoch [4420 / 5000] train loss: 0.001088, val loss: 0.001840
Epoch [4421 / 5000] train loss: 0.001093, val loss: 0.001758
Epoch [4422 / 5000] train loss: 0.001088, val loss: 0.001808
Epoch [4423 / 5000] train loss: 0.001060, val loss: 0.001732
Epoch [4424 / 5000] train loss: 0.001028, val loss: 0.001745
Epoch [4425 / 5000] train loss: 0.000994, val loss: 0.001716
Epoch [4426 / 5000] train loss: 0.000980, val loss: 0.001716
Epoch [4427 / 5000] train loss: 0.000981, val loss: 0.001759
Epoch [4428 / 5000] train loss: 0.000998, val loss: 0.001748
Epoch [4429 / 5000] train loss: 0.001037, val loss: 0.001834
Epoch [4430 / 5000] train loss: 0.001070, val loss: 0.001788
Epoch [4431 / 5000] train loss: 0.001107, val loss: 0.001898
Epoch [4432 / 5000] train loss: 0.001130, val loss: 0.001881
Epoch [4433 / 5000] train loss: 0.001204, val loss: 0.001974
Epoch [4434 / 5000] train loss: 0.001198, val loss: 0.001834
Epoch [4435 / 5000] train loss: 0.001170, val loss: 0.001833
Epoch [4436 / 5000] train loss: 0.001063, val loss: 0.001746
Epoch [4437 / 5000] train loss: 0.001013, val loss: 0.001706
Epoch [4438 / 5000] train loss: 0.000978, val loss: 0.001741
Epoch [4439 / 5000] train loss: 0.001015, val loss: 0.001740
Epoch [4440 / 5000] train loss: 0.001048, val loss: 0.001866
Epoch [4441 / 5000] train loss: 0.001105, val loss: 0.001809
Epoch [4442 / 5000] train loss: 0.001158, val loss: 0.001935
Epoch [4443 / 5000] train loss: 0.001177, val loss: 0.001910
Epoch [4444 / 5000] train loss: 0.001223, val loss: 0.001954
Epoch [4445 / 5000] train loss: 0.001172, val loss: 0.001791
Epoch [4446 / 5000] train loss: 0.001103, val loss: 0.001767
Epoch [4447 / 5000] train loss: 0.001021, val loss: 0.001729
Epoch [4448 / 5000] train loss: 0.001001, val loss: 0.001706
Epoch [4449 / 5000] train loss: 0.000994, val loss: 0.001762
Epoch [4450 / 5000] train loss: 0.001039, val loss: 0.001754
Epoch [4451 / 5000] train loss: 0.001080, val loss: 0.001886
Epoch [4452 / 5000] train loss: 0.001126, val loss: 0.001835
Epoch [4453 / 5000] train loss: 0.001157, val loss: 0.001923
Epoch [4454 / 5000] train loss: 0.001153, val loss: 0.001818
Epoch [4455 / 5000] train loss: 0.001123, val loss: 0.001860
Epoch [4456 / 5000] train loss: 0.001075, val loss: 0.001735
Epoch [4457 / 5000] train loss: 0.001029, val loss: 0.001736
Epoch [4458 / 5000] train loss: 0.000996, val loss: 0.001719
Epoch [4459 / 5000] train loss: 0.000980, val loss: 0.001711
Epoch [4460 / 5000] train loss: 0.000978, val loss: 0.001730
Epoch [4461 / 5000] train loss: 0.000995, val loss: 0.001708
Epoch [4462 / 5000] train loss: 0.001007, val loss: 0.001787
Epoch [4463 / 5000] train loss: 0.001031, val loss: 0.001750
Epoch [4464 / 5000] train loss: 0.001055, val loss: 0.001859
Epoch [4465 / 5000] train loss: 0.001083, val loss: 0.001847
Epoch [4466 / 5000] train loss: 0.001139, val loss: 0.001970
Epoch [4467 / 5000] train loss: 0.001170, val loss: 0.001861
Epoch [4468 / 5000] train loss: 0.001170, val loss: 0.001890
Epoch [4469 / 5000] train loss: 0.001110, val loss: 0.001772
Epoch [4470 / 5000] train loss: 0.001069, val loss: 0.001759
Epoch [4471 / 5000] train loss: 0.001008, val loss: 0.001697
Epoch [4472 / 5000] train loss: 0.000987, val loss: 0.001698
Epoch [4473 / 5000] train loss: 0.000974, val loss: 0.001728
Epoch [4474 / 5000] train loss: 0.000985, val loss: 0.001715
Epoch [4475 / 5000] train loss: 0.001004, val loss: 0.001786
Epoch [4476 / 5000] train loss: 0.001033, val loss: 0.001764
Epoch [4477 / 5000] train loss: 0.001073, val loss: 0.001868
Epoch [4478 / 5000] train loss: 0.001094, val loss: 0.001813
Epoch [4479 / 5000] train loss: 0.001140, val loss: 0.001924
Epoch [4480 / 5000] train loss: 0.001154, val loss: 0.001890
Epoch [4481 / 5000] train loss: 0.001212, val loss: 0.001962
Epoch [4482 / 5000] train loss: 0.001192, val loss: 0.001817
Epoch [4483 / 5000] train loss: 0.001166, val loss: 0.001841
Epoch [4484 / 5000] train loss: 0.001092, val loss: 0.001746
Epoch [4485 / 5000] train loss: 0.001050, val loss: 0.001718
Epoch [4486 / 5000] train loss: 0.000987, val loss: 0.001693
Epoch [4487 / 5000] train loss: 0.000984, val loss: 0.001696
Epoch [4488 / 5000] train loss: 0.000991, val loss: 0.001794
Epoch [4489 / 5000] train loss: 0.001032, val loss: 0.001772
Epoch [4490 / 5000] train loss: 0.001073, val loss: 0.001898
Epoch [4491 / 5000] train loss: 0.001136, val loss: 0.001942
Epoch [4492 / 5000] train loss: 0.001266, val loss: 0.002192
Epoch [4493 / 5000] train loss: 0.001378, val loss: 0.002135
Epoch [4494 / 5000] train loss: 0.001497, val loss: 0.002269
Epoch [4495 / 5000] train loss: 0.001460, val loss: 0.002158
Epoch [4496 / 5000] train loss: 0.001497, val loss: 0.002051
Epoch [4497 / 5000] train loss: 0.001282, val loss: 0.001738
Epoch [4498 / 5000] train loss: 0.001074, val loss: 0.001705
Epoch [4499 / 5000] train loss: 0.001033, val loss: 0.001953
Epoch [4500 / 5000] train loss: 0.001198, val loss: 0.002036
Epoch [4501 / 5000] train loss: 0.001394, val loss: 0.002228
Epoch [4502 / 5000] train loss: 0.001465, val loss: 0.002093
Epoch [4503 / 5000] train loss: 0.001445, val loss: 0.002086
Epoch [4504 / 5000] train loss: 0.001272, val loss: 0.001782
Epoch [4505 / 5000] train loss: 0.001076, val loss: 0.001739
Epoch [4506 / 5000] train loss: 0.001013, val loss: 0.001820
Epoch [4507 / 5000] train loss: 0.001068, val loss: 0.001879
Epoch [4508 / 5000] train loss: 0.001190, val loss: 0.002050
Epoch [4509 / 5000] train loss: 0.001282, val loss: 0.001932
Epoch [4510 / 5000] train loss: 0.001288, val loss: 0.001991
Epoch [4511 / 5000] train loss: 0.001240, val loss: 0.001871
Epoch [4512 / 5000] train loss: 0.001158, val loss: 0.001826
Epoch [4513 / 5000] train loss: 0.001042, val loss: 0.001744
Epoch [4514 / 5000] train loss: 0.001007, val loss: 0.001734
Epoch [4515 / 5000] train loss: 0.001010, val loss: 0.001794
Epoch [4516 / 5000] train loss: 0.001031, val loss: 0.001775
Epoch [4517 / 5000] train loss: 0.001073, val loss: 0.001805
Epoch [4518 / 5000] train loss: 0.001059, val loss: 0.001735
Epoch [4519 / 5000] train loss: 0.001046, val loss: 0.001750
Epoch [4520 / 5000] train loss: 0.001017, val loss: 0.001703
Epoch [4521 / 5000] train loss: 0.000997, val loss: 0.001713
Epoch [4522 / 5000] train loss: 0.000979, val loss: 0.001721
Epoch [4523 / 5000] train loss: 0.000988, val loss: 0.001704
Epoch [4524 / 5000] train loss: 0.000990, val loss: 0.001775
Epoch [4525 / 5000] train loss: 0.001021, val loss: 0.001780
Epoch [4526 / 5000] train loss: 0.001073, val loss: 0.001925
Epoch [4527 / 5000] train loss: 0.001141, val loss: 0.001943
Epoch [4528 / 5000] train loss: 0.001259, val loss: 0.002109
Epoch [4529 / 5000] train loss: 0.001307, val loss: 0.002088
Epoch [4530 / 5000] train loss: 0.001422, val loss: 0.002114
Epoch [4531 / 5000] train loss: 0.001304, val loss: 0.001811
Epoch [4532 / 5000] train loss: 0.001135, val loss: 0.001737
Epoch [4533 / 5000] train loss: 0.000994, val loss: 0.001800
Epoch [4534 / 5000] train loss: 0.001031, val loss: 0.001827
Epoch [4535 / 5000] train loss: 0.001141, val loss: 0.002017
Epoch [4536 / 5000] train loss: 0.001241, val loss: 0.001975
Epoch [4537 / 5000] train loss: 0.001301, val loss: 0.002032
Epoch [4538 / 5000] train loss: 0.001224, val loss: 0.001818
Epoch [4539 / 5000] train loss: 0.001114, val loss: 0.001778
Epoch [4540 / 5000] train loss: 0.001013, val loss: 0.001781
Epoch [4541 / 5000] train loss: 0.001008, val loss: 0.001805
Epoch [4542 / 5000] train loss: 0.001073, val loss: 0.001933
Epoch [4543 / 5000] train loss: 0.001153, val loss: 0.001886
Epoch [4544 / 5000] train loss: 0.001220, val loss: 0.002002
Epoch [4545 / 5000] train loss: 0.001211, val loss: 0.001817
Epoch [4546 / 5000] train loss: 0.001155, val loss: 0.001816
Epoch [4547 / 5000] train loss: 0.001061, val loss: 0.001731
